"","GEO_ID","NAME.y","YEAR_FINAL","OBJECTID","MUP_APNO","APTYPE","NEW","DEMO","NET_UNITS","SLEEPING_ROOMS","VALUE","DWELTYPE","COMMENTS","YEAR_ISSUED","VILLNUMB","NAME.x","TYPE_NAME","COMP_PLAN_NAME","COMP_PLAN_TYPE","CRA_NO","CRA","NEIGHBORHOOD","C_DISTRICT","SOURCE","STATUS_COLOR","ZONING_FULL","ZONING_PRIMARY","ZONING_REPORT","CATEGORY","CLASS","CONSTR_PRMT_PARENT","Q_ISSUED","Q_Y_ISSUED","Q_FINAL","Q_Y_FINAL","CONDO_Y_N","INSPECTION_DATE","INSPECTION_TYPE","totalEstPop","totalEstWhite","totalEstBlack","totalEstAIAN","totalEstAsian","totalEstNHPI","totalEstOther","totalTwoRaces","totalTwoRacesIncOther","totalTwoRacesExcOther","percWhite","totalEstNonWhite","percNonWhite","percMaxRace","isMaxWhite"
"81","1500000US530330050003","Block Group 3, Census Tract 50, King County, Washington",2018,11612,NA,"Construction Permit",1,0,1,0,200000,"Accessory Dwelling, Detached","Construct addition and alterations to existing single family residence to add accessory dwelling unit, existing DADU to be removed, per plan.",2018,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",1,"2018_1",3,"2018_3","N","2018/09/04 00:00:00+00","Insulation",1608,1421,0,14,121,20,0,32,0,32,88.3706467661692,155,9.63930348258707,88.3706467661692,TRUE
"82","1500000US530330050003","Block Group 3, Census Tract 50, King County, Washington",2018,27450,NA,"Demolition Permit",0,1,-1,0,0,"Detached Single-Family","Demolition of (2) single family residences @ 957 N 43rd St and 953 N 43rd St and accessory structure; subject to field inspection (STFI).",2017,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","6505000-CN",2,"2017_2",3,"2018_3","N","2018/09/18 00:00:00+00","Final",1608,1421,0,14,121,20,0,32,0,32,88.3706467661692,155,9.63930348258707,88.3706467661692,TRUE
"83","1500000US530330050003","Block Group 3, Census Tract 50, King County, Washington",2018,19529,NA,"Demolition Permit",0,1,-1,0,0,"Detached Single-Family","Demolish existing single family residence, subject to field inspection (STFI).",2017,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","6588392-CN",3,"2017_3",3,"2018_3","N","2018/07/12 00:00:00+00","Final",1608,1421,0,14,121,20,0,32,0,32,88.3706467661692,155,9.63930348258707,88.3706467661692,TRUE
"84","1500000US530330050003","Block Group 3, Census Tract 50, King County, Washington",2019,8932,3027736,"Construction Permit",2,0,2,0,417517,"Townhouse","Establish use as townhouse and construct new two-family dwelling, per plan.",2018,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"ACC","#001a73","LOWRISE-2","LR2","LR2","L-2","L","",2,"2018_2",1,"2019_1","N","2019/03/19 00:00:00+00","Building Final",1907,1447,246,16,120,26,0,52,0,52,75.8783429470372,408,21.39486103828,75.8783429470372,TRUE
"85","1500000US530330050003","Block Group 3, Census Tract 50, King County, Washington",2019,20037,3025105,"Construction Permit",3,0,3,0,558571,"Rowhouse","Establish use as rowhouse and construct a townhouse structure with surface parking, per plan.",2017,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","",3,"2017_3",1,"2019_1","N","2019/01/10 00:00:00+00","Building Final",1907,1447,246,16,120,26,0,52,0,52,75.8783429470372,408,21.39486103828,75.8783429470372,TRUE
"86","1500000US530330050003","Block Group 3, Census Tract 50, King County, Washington",2019,18820,3025915,"Construction Permit",2,0,2,0,351410,"Townhouse","Establish use as townhouse and construct two-family dwelling, per plan.",2017,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LOWRISE-2","LR2","LR2","L-2","L","",4,"2017_4",1,"2019_1","N","2019/01/18 00:00:00+00","Building Final",1907,1447,246,16,120,26,0,52,0,52,75.8783429470372,408,21.39486103828,75.8783429470372,TRUE
"87","1500000US530330050003","Block Group 3, Census Tract 50, King County, Washington",2019,19445,NA,"Demolition Permit",0,3,-3,0,0,"Townhouse","Demolish existing multi-family structure, subject to field inspection (STFI).",2017,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","6565681-CN",4,"2017_4",2,"2019_2","N","2019/05/24 00:00:00+00","Final",1907,1447,246,16,120,26,0,52,0,52,75.8783429470372,408,21.39486103828,75.8783429470372,TRUE
"88","1500000US530330050003","Block Group 3, Census Tract 50, King County, Washington",2019,20014,3025915,"Construction Permit",3,0,3,0,381656,"Townhouse","Establish use as and construct townhouse structure with surface parking, per plan",2017,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LOWRISE-2","LR2","LR2","L-2","L","",4,"2017_4",1,"2019_1","N","2019/01/18 00:00:00+00","Building Final",1907,1447,246,16,120,26,0,52,0,52,75.8783429470372,408,21.39486103828,75.8783429470372,TRUE
"89","1500000US530330050003","Block Group 3, Census Tract 50, King County, Washington",2019,19851,3024766,"Construction Permit",3,0,3,0,556868,"Rowhouse","Establish use as rowhouse and construct new townhouse structure, per plan",2017,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","",4,"2017_4",2,"2019_2","N","2019/04/18 00:00:00+00","Building Final",1907,1447,246,16,120,26,0,52,0,52,75.8783429470372,408,21.39486103828,75.8783429470372,TRUE
"90","1500000US530330050003","Block Group 3, Census Tract 50, King County, Washington",2019,20026,3025105,"Construction Permit",2,0,2,0,347741,"Townhouse","Establish use as townhouse and construct duplex with surface parking, per plan.",2017,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","",4,"2017_4",1,"2019_1","N","2019/01/10 00:00:00+00","Building Final",1907,1447,246,16,120,26,0,52,0,52,75.8783429470372,408,21.39486103828,75.8783429470372,TRUE
"91","1500000US530330050003","Block Group 3, Census Tract 50, King County, Washington",2019,20020,NA,"Construction Permit",2,0,2,0,422176,"Townhouse","Establish use as and construct a two-family dwelling, per plans.",2017,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","",4,"2017_4",2,"2019_2","N","2019/04/18 00:00:00+00","Building Final",1907,1447,246,16,120,26,0,52,0,52,75.8783429470372,408,21.39486103828,75.8783429470372,TRUE
"92","1500000US530330050003","Block Group 3, Census Tract 50, King County, Washington",2019,20013,NA,"Demolition Permit",0,1,-1,0,0,"Detached Single-Family","Demolish existing two family dwelling, (STFI) Subject to Field Inspection",2017,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","6565682-CN",4,"2017_4",2,"2019_2","N","2019/05/21 00:00:00+00","Expired Advisory",1907,1447,246,16,120,26,0,52,0,52,75.8783429470372,408,21.39486103828,75.8783429470372,TRUE
"93","1500000US530330050003","Block Group 3, Census Tract 50, King County, Washington",2019,2391,3027736,"Construction Permit",2,0,2,0,480580,"Rowhouse","Establish use as and construct a duplex with attached garage, per plan.",2018,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"ACC","#001a73","LOWRISE-2","LR2","LR2","L-2","L","",2,"2018_2",1,"2019_1","N","2019/03/28 00:00:00+00","Building Final",1907,1447,246,16,120,26,0,52,0,52,75.8783429470372,408,21.39486103828,75.8783429470372,TRUE
"94","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2013,19905,NA,"Construction Permit",4,0,4,0,1868014,"Apartment","Construct new mixed-use apartment (4 units) and live/work commercial space (1 unit), per plan.",2012,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","NC2-40","NC2-40","NC2-40","NC2","NC","",1,"2012_1",2,"2013_2","N","2013/05/15 00:00:00+00","Building Final",1412,1099,0,6,136,0,89,82,0,82,77.8328611898017,142,10.056657223796,77.8328611898017,TRUE
"95","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2014,20362,NA,"Demolition Permit",0,1,-1,0,0,"Detached Single-Family","Demolish existing single family residence, subject to field inspection.",2013,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","6333391-CN",1,"2013_1",4,"2014_4","N","2014/10/28 00:00:00+00","Final",1466,1166,0,6,93,0,107,94,0,94,79.5361527967258,99,6.75306957708049,79.5361527967258,TRUE
"96","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2015,21124,NA,"Demolition Permit",0,1,-1,0,0,"Detached Single-Family","Demolish existing single family dwelling per plot plan and subject to field inspection",2014,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","6402072-CN",3,"2014_3",3,"2015_3","N","2015/08/10 00:00:00+00","Final",1378,1104,0,5,94,0,151,24,0,24,80.1161103047895,99,7.18432510885341,80.1161103047895,TRUE
"97","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2015,20831,NA,"Construction Permit",1,0,1,0,235350,"Accessory Dwelling, Attached","Construct addition to existing single family dwelling and create accessory dwelling unit per plan.",2010,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",2,"2010_2",1,"2015_1","N","2015/01/02 00:00:00+00","Building Final",1378,1104,0,5,94,0,151,24,0,24,80.1161103047895,99,7.18432510885341,80.1161103047895,TRUE
"98","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2016,20293,3022338,"Construction Permit",1,0,1,0,184821,"Detached Single-Family","Construct single family dwelling (west) this permit.  [Establish use and construct (1) single family dwelling and (1) two-unit duplex  with attached garages, per plan.] Process and routing for (2) APs with 6437181.",2015,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","",2,"2015_2",4,"2016_4","N","2016/12/16 00:00:00+00","Building Final",1306,1049,0,5,102,0,130,20,0,20,80.3215926493109,107,8.19295558958652,80.3215926493109,TRUE
"99","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2016,20217,NA,"Construction Permit",2,0,2,0,408204,"Townhouse","Construct two unit duplex with attached garages (east) this permit.  [Establish use and construct (1) single family dwelling and (1) two-unit duplex  with attached garages, per plan.] Process and routing for (2) AP?s with 6437181. Project includes demolit",2015,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","6437181-CN",2,"2015_2",4,"2016_4","N","2016/12/16 00:00:00+00","Building Final",1306,1049,0,5,102,0,130,20,0,20,80.3215926493109,107,8.19295558958652,80.3215926493109,TRUE
"100","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2016,20281,NA,"Demolition Permit",0,1,-1,0,0,"Detached Single-Family","Demolish existing single family dwelling per site plan and subject to field inspection",2015,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","6469888-CN",4,"2015_4",4,"2016_4","N","2016/12/08 00:00:00+00","Final",1306,1049,0,5,102,0,130,20,0,20,80.3215926493109,107,8.19295558958652,80.3215926493109,TRUE
"101","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2016,21123,NA,"Construction Permit",1,0,1,0,354230,"Detached Single-Family","Establish use and construct single family residence with attached garage per plan (remove and rebuild portion of existing accesory structure).",2014,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",3,"2014_3",1,"2016_1","N","2016/01/26 00:00:00+00","Building Final",1306,1049,0,5,102,0,130,20,0,20,80.3215926493109,107,8.19295558958652,80.3215926493109,TRUE
"102","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2016,20280,NA,"Construction Permit",1,0,1,0,252903,"Detached Single-Family","Construct Center single family residence per plan (Establish use as and construct three single family residences / review & process for 3 AP?s under 6469888)",2015,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","6469888-CN",4,"2015_4",4,"2016_4","N","2016/12/08 00:00:00+00","Building Final",1306,1049,0,5,102,0,130,20,0,20,80.3215926493109,107,8.19295558958652,80.3215926493109,TRUE
"103","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2016,20244,NA,"Construction Permit",1,0,1,0,244158,"Detached Single-Family","Construct East single family residence per plan (Establish use as and construct three single family residences / review & process for 3 AP?s under 6469888)",2015,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","6469888-CN",4,"2015_4",4,"2016_4","N","2016/12/08 00:00:00+00","Building Final",1306,1049,0,5,102,0,130,20,0,20,80.3215926493109,107,8.19295558958652,80.3215926493109,TRUE
"104","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2016,20294,NA,"Demolition Permit",0,1,-1,0,0,"Detached Single-Family","Demolition of existing single family residence subject to field inspection (STFI)",2015,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","6437181-CN",2,"2015_2",1,"2016_1","N","2016/03/04 00:00:00+00","Final",1306,1049,0,5,102,0,130,20,0,20,80.3215926493109,107,8.19295558958652,80.3215926493109,TRUE
"105","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2017,20287,NA,"Construction Permit",1,0,1,0,219473,"Detached Single-Family","Construct west single family residence per plan (Establish use as and construct three single family residences / review & process for 3 APs under 6469888)",2015,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","",4,"2015_4",2,"2017_2","N","2017/05/25 00:00:00+00","Building Final",1403,1165,0,5,89,0,120,24,0,24,83.0363506771205,94,6.69992872416251,83.0363506771205,TRUE
"106","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2017,13675,NA,"Demolition Permit",0,2,-2,0,0,"Demolition Only","Demolish existing duplex per STFI.",2007,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","L-2","L-2","L-2","L-2","L","6111073-CN",2,"2007_2",1,"2017_1","N","2017/02/14 00:00:00+00","Final",1403,1165,0,5,89,0,120,24,0,24,83.0363506771205,94,6.69992872416251,83.0363506771205,TRUE
"107","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2017,19767,NA,"Construction Permit",2,0,2,0,70000,"Apartment","Alterations to add two units to basement of an existing multi-family building, occupy per plans.",2016,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","LR2","LR2","LR2","LR2","L","",2,"2016_2",2,"2017_2","N","2017/04/20 00:00:00+00","Building Final",1403,1165,0,5,89,0,120,24,0,24,83.0363506771205,94,6.69992872416251,83.0363506771205,TRUE
"108","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2018,20849,NA,"Construction Permit",1,0,1,0,63000,"Accessory Dwelling, Attached","Construct alterations to add an accessory dwelling unit (ADU) to an existing single family residence in the basement and construct voluntary seismic upgrades, per plan.",2017,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",2,"2017_2",2,"2018_2","N","2018/05/22 00:00:00+00","Site Final",1294,1082,0,5,93,0,49,65,0,65,83.6166924265842,98,7.57341576506955,83.6166924265842,TRUE
"109","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2019,20159,NA,"Construction Permit",1,0,1,0,90000,"Accessory Dwelling, Attached","Construct additions and alterations to single family residence and establish an accessory dwelling unit (ADU), per plan.",2014,203,"Wallingford","Residential Urban Village","Wallingford","Residential Urban Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",1,"2014_1",3,"2019_3","N","2019/08/16 00:00:00+00","Building Final",1330,1020,85,8,101,0,54,62,0,62,76.6917293233083,194,14.5864661654135,76.6917293233083,TRUE
"110","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2019,20743,NA,"Construction Permit",1,0,1,0,130000,"Apartment","Change of use from single family residence to multifamily residence, raise the two-family dwelling and construct alterations and deck addition, per plan.",2018,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","NC1-30","NC1-30","NC1-30","NC1","NC","",1,"2018_1",2,"2019_2","N","2019/04/24 00:00:00+00","Building Final",1330,1020,85,8,101,0,54,62,0,62,76.6917293233083,194,14.5864661654135,76.6917293233083,TRUE
"111","1500000US530330051001","Block Group 1, Census Tract 51, King County, Washington",2019,2340,NA,"Construction Permit",1,0,1,0,105327,"Accessory Dwelling, Detached","Remove detached garage and shed (garage slab to remain for parking) and construct detached dwelling unit accessory to single family residence (DADU) per plan.",2018,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"ACC","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",3,"2018_3",1,"2019_1","Y","2019/03/08 00:00:00+00","Building Final",1330,1020,85,8,101,0,54,62,0,62,76.6917293233083,194,14.5864661654135,76.6917293233083,TRUE
"112","1500000US530330051002","Block Group 2, Census Tract 51, King County, Washington",2015,19381,NA,"Construction Permit",1,0,1,0,65000,"Accessory Dwelling, Detached","Construct detached accessory dwelling unit existing garage, per plan.",2014,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",4,"2014_4",4,"2015_4","N","2015/12/08 00:00:00+00","Building Final",1215,1128,0,0,26,0,0,61,0,61,92.8395061728395,26,2.13991769547325,92.8395061728395,TRUE
"113","1500000US530330051002","Block Group 2, Census Tract 51, King County, Washington",2015,19931,NA,"Demolition Permit",0,1,-1,0,0,"Demolition Only","Demolish existing single family residence per site plan. Subject to field inspections.",2012,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",2,"2012_2",2,"2015_2","N","2015/04/17 00:00:00+00","Final",1215,1128,0,0,26,0,0,61,0,61,92.8395061728395,26,2.13991769547325,92.8395061728395,TRUE
"114","1500000US530330051002","Block Group 2, Census Tract 51, King County, Washington",2016,18717,NA,"Construction Permit",1,0,1,0,100000,"Accessory Dwelling, Detached","Construct a detached accessory dwelling unit, per plans",2016,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",2,"2016_2",4,"2016_4","N","2016/11/16 00:00:00+00","Building Final",1232,1147,0,0,28,0,8,49,0,49,93.1006493506494,28,2.27272727272727,93.1006493506494,TRUE
"115","1500000US530330051002","Block Group 2, Census Tract 51, King County, Washington",2016,18866,NA,"Construction Permit",1,0,1,0,407522,"Detached Single-Family","Establish use as a single family residence and construct one single family dwelling, per plans.",2014,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",4,"2014_4",4,"2016_4","N","2016/12/16 00:00:00+00","Building Final",1232,1147,0,0,28,0,8,49,0,49,93.1006493506494,28,2.27272727272727,93.1006493506494,TRUE
"116","1500000US530330051002","Block Group 2, Census Tract 51, King County, Washington",2016,14292,NA,"Construction Permit",1,0,1,0,49050,"Accessory Dwelling, Attached","Construct accessory dwelling unit in basement of an existing single family residence, per plans.",2014,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",4,"2014_4",2,"2016_2","N","2016/06/08 00:00:00+00","Building Final",1232,1147,0,0,28,0,8,49,0,49,93.1006493506494,28,2.27272727272727,93.1006493506494,TRUE
"117","1500000US530330051002","Block Group 2, Census Tract 51, King County, Washington",2017,40790,NA,"Construction Permit",1,0,1,0,NA,"Accessory Dwelling, Attached","Construct 2nd & 3rd story addition, convert main level to accessory dwelling unit, alteration to garage accessory to single family dwelling, per plan",2015,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",2,"2015_2",1,"2017_1","N","2017/02/10 00:00:00+00","Building Final",1147,1049,8,0,37,0,8,45,0,45,91.4559721011334,45,3.9232781168265,91.4559721011334,TRUE
"118","1500000US530330051002","Block Group 2, Census Tract 51, King County, Washington",2017,20064,NA,"Demolition Permit",0,1,-1,0,0,"Detached Single-Family","Demolish existing single family residence subject to field inspection (STFI).",2016,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","6543326-CN",4,"2016_4",1,"2017_1","N","2017/01/20 00:00:00+00","Final",1147,1049,8,0,37,0,8,45,0,45,91.4559721011334,45,3.9232781168265,91.4559721011334,TRUE
"119","1500000US530330051002","Block Group 2, Census Tract 51, King County, Washington",2018,20063,NA,"Construction Permit",1,0,1,0,456689,"Detached Single-Family","Establish use as single family residence and construct one family dwelling with accessory dwelling unit, per plans.",2016,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",4,"2016_4",3,"2018_3","N","2018/09/21 00:00:00+00","Building Final",1224,1114,10,0,35,0,8,57,0,57,91.0130718954248,45,3.67647058823529,91.0130718954248,TRUE
"120","1500000US530330051002","Block Group 2, Census Tract 51, King County, Washington",2018,20062,NA,"Construction Permit",1,0,1,0,456689,"Accessory Dwelling, Attached","Establish use as single family residence and construct one family dwelling with accessory dwelling unit, per plans.",2016,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",4,"2016_4",3,"2018_3","N","2018/09/21 00:00:00+00","Building Final",1224,1114,10,0,35,0,8,57,0,57,91.0130718954248,45,3.67647058823529,91.0130718954248,TRUE
"121","1500000US530330051002","Block Group 2, Census Tract 51, King County, Washington",2018,19884,NA,"Construction Permit",1,0,1,0,35216,"Accessory Dwelling, Attached","Construct alterations to lower level of existing single family residence for creation of accessory dwelling unit (ADU), per plan",2017,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",4,"2017_4",4,"2018_4","N","2018/12/21 00:00:00+00","Building Final",1224,1114,10,0,35,0,8,57,0,57,91.0130718954248,45,3.67647058823529,91.0130718954248,TRUE
"122","1500000US530330051003","Block Group 3, Census Tract 51, King County, Washington",2013,14432,NA,"Construction Permit",1,0,1,0,211550,"Multifamily Ground Level Apartment","Establish use for the record as triplex and change use to duplex and construct dormer addition and interior alterations to duplex, per plan.",2010,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",4,"2010_4",4,"2013_4","N","2013/10/04 00:00:00+00","Building Final",887,781,11,40,39,0,0,16,0,16,88.0496054114994,90,10.1465614430665,88.0496054114994,TRUE
"123","1500000US530330051003","Block Group 3, Census Tract 51, King County, Washington",2015,18674,NA,"Demolition Permit",0,1,-1,0,0,"Detached Single-Family","Demolish single family residence with attached garage, per plan",2015,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","6443688-CN",1,"2015_1",4,"2015_4","N","2015/12/08 00:00:00+00","Final",1133,957,12,32,92,0,6,34,0,34,84.4660194174757,136,12.0035304501324,84.4660194174757,TRUE
"124","1500000US530330051003","Block Group 3, Census Tract 51, King County, Washington",2015,18679,NA,"Construction Permit",1,0,1,0,350443,"Accessory Dwelling, Attached","CONSTRUCT 2nd & 3rd  FLOORS, ALTER EXISTING MAIN FLOOR, BASEMENT, & FOUNDATION TO COMPLETE WORK, ESTABLISH ACCESSORY DWELLING UNIT & CLEAR CASE #232062 PER PLAN.",2004,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",2,"2004_2",2,"2015_2","N","2015/04/22 00:00:00+00","Insulation",1133,957,12,32,92,0,6,34,0,34,84.4660194174757,136,12.0035304501324,84.4660194174757,TRUE
"125","1500000US530330051003","Block Group 3, Census Tract 51, King County, Washington",2015,9124,NA,"Construction Permit",1,0,1,0,384358,"Detached Single-Family","CLOSED AS INCOMPLETE - EXPIRED PERMIT. Establish use as and construct single family residence with attached garage, per plan.",2015,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"ACC","#001a73","SINGLE FAMILY 5000","SF 5000","SF 5000","SF 5000","SF","",1,"2015_1",4,"2015_4","N","2015/12/11 00:00:00+00","Site Final",1133,957,12,32,92,0,6,34,0,34,84.4660194174757,136,12.0035304501324,84.4660194174757,TRUE
"126","1500000US530330051003","Block Group 3, Census Tract 51, King County, Washington",2016,19145,NA,"Construction Permit",1,0,1,0,463125,"Accessory Dwelling, Attached","Establish use as and construct single family residence with accessory dwelling unit and detached garage, per plan.",2014,0,"Outside Villages","Outside Villages","Outside Villages","Outside Villages",11.2,"Wallingford","Lake Union",4,"HAN","#001a73","SF 5000","SF 5000","SF 5000","SF 5000","SF","",2,"2014_2",3,"2016_3","N","2016/08/24 00:00:00+00","Building Final",1101,936,0,35,95,0,9,26,0,26,85.0136239782016,130,11.8074477747502,85.0136239782016,TRUE
